genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
pop,https://api.spotify.com/v1/artists/0ZED1XzwlLHW4ZaG4lOT6m,0ZED1XzwlLHW4ZaG4lOT6m,,Julia Michaels,75,artist,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m,NA,4868545
alt z,https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM,2cFrymmkijnjDg9SS92EPM,,blackbear,78,artist,spotify:artist:2cFrymmkijnjDg9SS92EPM,https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM,NA,4858715
pop,https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM,2cFrymmkijnjDg9SS92EPM,,blackbear,78,artist,spotify:artist:2cFrymmkijnjDg9SS92EPM,https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM,NA,4858715
pop,https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3,6KImCVD70vtIoJWnq6nGn3,,Harry Styles,89,artist,spotify:artist:6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,NA,27181407
pop,https://api.spotify.com/v1/artists/4GNC7GD6oZMSxPGyXy4MNB,4GNC7GD6oZMSxPGyXy4MNB,,Lewis Capaldi,83,artist,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,NA,10917123
uk pop,https://api.spotify.com/v1/artists/4GNC7GD6oZMSxPGyXy4MNB,4GNC7GD6oZMSxPGyXy4MNB,,Lewis Capaldi,83,artist,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,NA,10917123
canadian pop,https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr,7n2wHs1TKAczGzO7Dd2rGr,,Shawn Mendes,84,artist,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,NA,41378267
pop,https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr,7n2wHs1TKAczGzO7Dd2rGr,,Shawn Mendes,84,artist,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,NA,41378267
viral pop,https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr,7n2wHs1TKAczGzO7Dd2rGr,,Shawn Mendes,84,artist,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,NA,41378267
dance pop,https://api.spotify.com/v1/artists/4nDoRrQiYLoBzwC5BhVJzF,4nDoRrQiYLoBzwC5BhVJzF,,Camila Cabello,81,artist,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,NA,30047171
pop,https://api.spotify.com/v1/artists/4nDoRrQiYLoBzwC5BhVJzF,4nDoRrQiYLoBzwC5BhVJzF,,Camila Cabello,81,artist,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,NA,30047171
dance pop,https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS,1yxSLGMDHlW21z4YXirZDS,,Black Eyed Peas,81,artist,spotify:artist:1yxSLGMDHlW21z4YXirZDS,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,NA,7394747
pop,https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS,1yxSLGMDHlW21z4YXirZDS,,Black Eyed Peas,81,artist,spotify:artist:1yxSLGMDHlW21z4YXirZDS,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,NA,7394747
pop rap,https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS,1yxSLGMDHlW21z4YXirZDS,,Black Eyed Peas,81,artist,spotify:artist:1yxSLGMDHlW21z4YXirZDS,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,NA,7394747
reggaeton,https://api.spotify.com/v1/artists/1vyhD5VmyZ7KMfW5gqLgo5,1vyhD5VmyZ7KMfW5gqLgo5,,J Balvin,87,artist,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,NA,37068646
reggaeton colombiano,https://api.spotify.com/v1/artists/1vyhD5VmyZ7KMfW5gqLgo5,1vyhD5VmyZ7KMfW5gqLgo5,,J Balvin,87,artist,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,NA,37068646
trap latino,https://api.spotify.com/v1/artists/1vyhD5VmyZ7KMfW5gqLgo5,1vyhD5VmyZ7KMfW5gqLgo5,,J Balvin,87,artist,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,NA,37068646
urbano latino,https://api.spotify.com/v1/artists/1vyhD5VmyZ7KMfW5gqLgo5,1vyhD5VmyZ7KMfW5gqLgo5,,J Balvin,87,artist,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,NA,37068646
pop dance,https://api.spotify.com/v1/artists/0xRXCcSX89eobfrshSVdyu,0xRXCcSX89eobfrshSVdyu,,MEDUZA,78,artist,spotify:artist:0xRXCcSX89eobfrshSVdyu,https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu,NA,628505
pop house,https://api.spotify.com/v1/artists/0xRXCcSX89eobfrshSVdyu,0xRXCcSX89eobfrshSVdyu,,MEDUZA,78,artist,spotify:artist:0xRXCcSX89eobfrshSVdyu,https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu,NA,628505
uk dance,https://api.spotify.com/v1/artists/0xRXCcSX89eobfrshSVdyu,0xRXCcSX89eobfrshSVdyu,,MEDUZA,78,artist,spotify:artist:0xRXCcSX89eobfrshSVdyu,https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu,NA,628505
pop dance,https://api.spotify.com/v1/artists/4EPJlUEBy49EX1wuFOvtjK,4EPJlUEBy49EX1wuFOvtjK,,Becky Hill,76,artist,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK,NA,624942
pop house,https://api.spotify.com/v1/artists/4EPJlUEBy49EX1wuFOvtjK,4EPJlUEBy49EX1wuFOvtjK,,Becky Hill,76,artist,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK,NA,624942
tropical house,https://api.spotify.com/v1/artists/4EPJlUEBy49EX1wuFOvtjK,4EPJlUEBy49EX1wuFOvtjK,,Becky Hill,76,artist,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK,NA,624942
uk dance,https://api.spotify.com/v1/artists/4EPJlUEBy49EX1wuFOvtjK,4EPJlUEBy49EX1wuFOvtjK,,Becky Hill,76,artist,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK,NA,624942
uk pop,https://api.spotify.com/v1/artists/4EPJlUEBy49EX1wuFOvtjK,4EPJlUEBy49EX1wuFOvtjK,,Becky Hill,76,artist,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK,NA,624942
pop dance,https://api.spotify.com/v1/artists/2nm38smINjms1LtczR0Cei,2nm38smINjms1LtczR0Cei,,Goodboys,71,artist,spotify:artist:2nm38smINjms1LtczR0Cei,https://open.spotify.com/artist/2nm38smINjms1LtczR0Cei,NA,46116
uk dance,https://api.spotify.com/v1/artists/2nm38smINjms1LtczR0Cei,2nm38smINjms1LtczR0Cei,,Goodboys,71,artist,spotify:artist:2nm38smINjms1LtczR0Cei,https://open.spotify.com/artist/2nm38smINjms1LtczR0Cei,NA,46116
emo rap,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,15UsOTVnJzReFVN1VCnxy4,,XXXTENTACION,87,artist,spotify:artist:15UsOTVnJzReFVN1VCnxy4,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,NA,41325214
miami hip hop,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,15UsOTVnJzReFVN1VCnxy4,,XXXTENTACION,87,artist,spotify:artist:15UsOTVnJzReFVN1VCnxy4,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,NA,41325214
modern rock,https://api.spotify.com/v1/artists/53XhwfbYqKCa1cC15pYq2q,53XhwfbYqKCa1cC15pYq2q,,Imagine Dragons,88,artist,spotify:artist:53XhwfbYqKCa1cC15pYq2q,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,NA,47239222
pop,https://api.spotify.com/v1/artists/53XhwfbYqKCa1cC15pYq2q,53XhwfbYqKCa1cC15pYq2q,,Imagine Dragons,88,artist,spotify:artist:53XhwfbYqKCa1cC15pYq2q,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,NA,47239222
rock,https://api.spotify.com/v1/artists/53XhwfbYqKCa1cC15pYq2q,53XhwfbYqKCa1cC15pYq2q,,Imagine Dragons,88,artist,spotify:artist:53XhwfbYqKCa1cC15pYq2q,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,NA,47239222
emo rap,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,15UsOTVnJzReFVN1VCnxy4,,XXXTENTACION,87,artist,spotify:artist:15UsOTVnJzReFVN1VCnxy4,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,NA,41325214
miami hip hop,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,15UsOTVnJzReFVN1VCnxy4,,XXXTENTACION,87,artist,spotify:artist:15UsOTVnJzReFVN1VCnxy4,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,NA,41325214
dfw rap,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
melodic rap,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
pop,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
rap,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
atl hip hop,https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft,1URnnhqYAYcrqrcwql10ft,,21 Savage,92,artist,spotify:artist:1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,NA,13477630
hip hop,https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft,1URnnhqYAYcrqrcwql10ft,,21 Savage,92,artist,spotify:artist:1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,NA,13477630
rap,https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft,1URnnhqYAYcrqrcwql10ft,,21 Savage,92,artist,spotify:artist:1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,NA,13477630
trap,https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft,1URnnhqYAYcrqrcwql10ft,,21 Savage,92,artist,spotify:artist:1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,NA,13477630
melodic rap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
rap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
trap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
cali rap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
pop rap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
rap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
southern hip hop,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
trap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
cali rap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
pop rap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
rap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
southern hip hop,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
trap,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,,Mustard,74,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,NA,1055879
melodic rap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
rap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
trap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
contemporary country,https://api.spotify.com/v1/artists/7z5WFjZAIYejWy0NI5lv4T,7z5WFjZAIYejWy0NI5lv4T,,Dan + Shay,74,artist,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,NA,2915372
country,https://api.spotify.com/v1/artists/7z5WFjZAIYejWy0NI5lv4T,7z5WFjZAIYejWy0NI5lv4T,,Dan + Shay,74,artist,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,NA,2915372
country road,https://api.spotify.com/v1/artists/7z5WFjZAIYejWy0NI5lv4T,7z5WFjZAIYejWy0NI5lv4T,,Dan + Shay,74,artist,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,NA,2915372
canadian pop,https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,,Justin Bieber,90,artist,spotify:artist:1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,NA,71434988
pop,https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,,Justin Bieber,90,artist,spotify:artist:1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,NA,71434988
art pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
electropop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop,https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3,6KImCVD70vtIoJWnq6nGn3,,Harry Styles,89,artist,spotify:artist:6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,NA,27181407
pop,https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,,Ariana Grande,90,artist,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,NA,89788209
pop,https://api.spotify.com/v1/artists/4npEfmQ6YuiwW1GpUmaq3F,4npEfmQ6YuiwW1GpUmaq3F,,Ava Max,81,artist,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,NA,5874537
colombian pop,https://api.spotify.com/v1/artists/2LRoIwlKmHjgvigdNGBHNo,2LRoIwlKmHjgvigdNGBHNo,,Feid,93,artist,spotify:artist:2LRoIwlKmHjgvigdNGBHNo,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo,NA,4843079
pop reggaeton,https://api.spotify.com/v1/artists/2LRoIwlKmHjgvigdNGBHNo,2LRoIwlKmHjgvigdNGBHNo,,Feid,93,artist,spotify:artist:2LRoIwlKmHjgvigdNGBHNo,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo,NA,4843079
reggaeton colombiano,https://api.spotify.com/v1/artists/2LRoIwlKmHjgvigdNGBHNo,2LRoIwlKmHjgvigdNGBHNo,,Feid,93,artist,spotify:artist:2LRoIwlKmHjgvigdNGBHNo,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo,NA,4843079
trap latino,https://api.spotify.com/v1/artists/2LRoIwlKmHjgvigdNGBHNo,2LRoIwlKmHjgvigdNGBHNo,,Feid,93,artist,spotify:artist:2LRoIwlKmHjgvigdNGBHNo,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo,NA,4843079
urbano latino,https://api.spotify.com/v1/artists/2LRoIwlKmHjgvigdNGBHNo,2LRoIwlKmHjgvigdNGBHNo,,Feid,93,artist,spotify:artist:2LRoIwlKmHjgvigdNGBHNo,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo,NA,4843079
reggaeton,https://api.spotify.com/v1/artists/14zUHaJZo1mnYtn6IBRaRP,14zUHaJZo1mnYtn6IBRaRP,,Justin Quiles,81,artist,spotify:artist:14zUHaJZo1mnYtn6IBRaRP,https://open.spotify.com/artist/14zUHaJZo1mnYtn6IBRaRP,NA,3962106
trap latino,https://api.spotify.com/v1/artists/14zUHaJZo1mnYtn6IBRaRP,14zUHaJZo1mnYtn6IBRaRP,,Justin Quiles,81,artist,spotify:artist:14zUHaJZo1mnYtn6IBRaRP,https://open.spotify.com/artist/14zUHaJZo1mnYtn6IBRaRP,NA,3962106
urbano latino,https://api.spotify.com/v1/artists/14zUHaJZo1mnYtn6IBRaRP,14zUHaJZo1mnYtn6IBRaRP,,Justin Quiles,81,artist,spotify:artist:14zUHaJZo1mnYtn6IBRaRP,https://open.spotify.com/artist/14zUHaJZo1mnYtn6IBRaRP,NA,3962106
sleep,https://api.spotify.com/v1/artists/4W12lEvVl5wectUtRNrvDh,4W12lEvVl5wectUtRNrvDh,,White Noise Baby Sleep,77,artist,spotify:artist:4W12lEvVl5wectUtRNrvDh,https://open.spotify.com/artist/4W12lEvVl5wectUtRNrvDh,NA,29030
sleep,https://api.spotify.com/v1/artists/4ZfEELHfyKd4odAb6YfDFw,4ZfEELHfyKd4odAb6YfDFw,,White Noise for Babies,74,artist,spotify:artist:4ZfEELHfyKd4odAb6YfDFw,https://open.spotify.com/artist/4ZfEELHfyKd4odAb6YfDFw,NA,6185
pop,https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V,6eUKZXaKkcviH0Ku9w2n3V,,Ed Sheeran,91,artist,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,NA,111416419
uk pop,https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V,6eUKZXaKkcviH0Ku9w2n3V,,Ed Sheeran,91,artist,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,NA,111416419
dfw rap,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
melodic rap,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
pop,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
rap,https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,,Post Malone,89,artist,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,NA,40386661
melodic rap,https://api.spotify.com/v1/artists/1zNqQNIdeOUZHb8zbZRFMX,1zNqQNIdeOUZHb8zbZRFMX,,Swae Lee,78,artist,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX,NA,1657322
rap,https://api.spotify.com/v1/artists/1zNqQNIdeOUZHb8zbZRFMX,1zNqQNIdeOUZHb8zbZRFMX,,Swae Lee,78,artist,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX,NA,1657322
trap,https://api.spotify.com/v1/artists/1zNqQNIdeOUZHb8zbZRFMX,1zNqQNIdeOUZHb8zbZRFMX,,Swae Lee,78,artist,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX,NA,1657322
brostep,https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T,64KEffDW9EtZ1y2vBYgq8T,,Marshmello,84,artist,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,NA,35037141
edm,https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T,64KEffDW9EtZ1y2vBYgq8T,,Marshmello,84,artist,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,NA,35037141
pop,https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T,64KEffDW9EtZ1y2vBYgq8T,,Marshmello,84,artist,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,NA,35037141
progressive electro house,https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T,64KEffDW9EtZ1y2vBYgq8T,,Marshmello,84,artist,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,NA,35037141
metropopolis,https://api.spotify.com/v1/artists/7EQ0qTo7fWT7DPxmxtSYEc,7EQ0qTo7fWT7DPxmxtSYEc,,Bastille,75,artist,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,https://open.spotify.com/artist/7EQ0qTo7fWT7DPxmxtSYEc,NA,5332175
